524923650,25/01/2016,4068,10/11/2023 16:52,10/11/2023 17:01,9821,4549,5158,114,2412,6244,331.49,13137,2064,50,8717
601948559,10/12/2022,5170,03/07/2023 23:52,12/10/2023 20:47,2323,1143,1148,32,2727,5741,493.55,60209,534,68,2151
533534956,17/12/2015,8853,11/09/2023 00:56,29/10/2023 20:45,28786,16194,12326,266,2948,9756,517.56,2929,7986,72,42788
500605715,02/05/2011,6637,28/10/2023 13:33,28/10/2023 13:35,11354,5959,5281,114,2621,7608,493.84,7937,2762,67,13602
512962964,09/08/2013,9351,06/08/2023 09:57,12/11/2023 17:32,54474,30551,23429,494,3189,9389,326.77,19217,17071,74,95893
500345879,12/04/2011,10417,10/07/2023 23:47,10/07/2023 23:46,58183,33744,23462,977,2922,13570,582.68,13905,22278,71,80819
509196824,11/03/2013,9130,14/11/2023 13:23,14/11/2023 13:43,31639,16601,14766,272,2595,8444,503.67,7169,9487,74,36539
542395673,27/11/2016,7136,12/11/2023 20:56,14/11/2023 22:57,39795,20777,18506,512,2810,9285,115.69,46849,15935,45,20347
535554586,16/02/2016,1852,20/02/2023 14:20,21/02/2023 14:15,285,142,139,4,1478,2007,49.25,3105,61,47,170
527840367,18/04/2015,6517,13/11/2023 23:15,14/11/2023 22:35,18058,9065,8705,288,2573,6999,401.48,14609,5542,62,15692
506763935,02/12/2012,7390,13/11/2023 23:16,13/11/2023 23:13,7756,4018,3621,117,2729,9604,554.3,6193,2183,74,10287
505854752,02/11/2012,6077,14/11/2023 08:43,14/11/2023 08:43,6125,3079,2933,113,2468,6737,590.37,61729,1419,64,6295
503620257,19/05/2012,7979,14/11/2023 21:59,14/11/2023 22:01,33425,18018,15038,369,2901,7841,284.89,14881,9372,75,54454
509104198,09/03/2013,8589,14/11/2023 20:33,14/11/2023 20:35,28535,15647,12618,270,2955,8771,494.74,9489,8025,67,46608
508533030,17/02/2013,3579,14/11/2023 20:47,14/11/2023 20:44,22093,10135,11756,202,2294,5160,349.14,13905,5106,66,14531
526937461,11/03/2015,5436,13/11/2023 20:43,13/11/2023 20:37,40000,19590,19963,447,2477,7507,311.59,19217,8925,67,45392
519091498,27/04/2014,9533,14/11/2023 20:34,14/11/2023 20:32,29594,17395,11879,320,2802,8494,593.18,2593,8955,74,32847
527469630,05/04/2015,8496,05/06/2023 22:38,27/06/2023 13:10,37547,20239,16993,315,2660,8344,368.69,3681,9001,71,59927
511414700,13/06/2013,6331,01/10/2023 13:31,02/11/2023 14:38,18775,9808,8779,188,2070,7327,383.41,15697,5142,71,19883
509472431,21/03/2013,5465,15/11/2023 00:22,15/11/2023 00:24,18692,9293,9200,199,2690,9408,438.61,9297,4367,66,20578
512606000,30/07/2013,6136,25/10/2023 20:40,31/10/2023 20:52,24403,12603,11588,212,2633,7806,403.65,2593,5233,64,29120
525662387,15/01/2015,5075,14/11/2023 21:00,14/11/2023 20:58,18635,9148,9350,137,2708,6496,301.64,4737,4089,65,26668
602006708,11/12/2022,6055,01/11/2023 14:02,01/11/2023 14:30,1301,693,594,14,3363,5834,737.72,3185,340,79,1485
528965942,16/06/2015,7667,15/11/2023 09:55,15/11/2023 09:46,24241,12976,11062,203,2901,8950,292.61,15697,5172,74,37170
509962825,12/04/2013,9298,19/01/2022 17:58,26/01/2022 21:28,33950,18857,14754,339,3276,8436,453.04,15697,10512,72,50458
571169780,24/05/2020,5873,19/02/2022 23:03,20/02/2022 00:44,971,555,404,12,2573,4862,201.12,5377,246,67,2130
503994300,24/06/2012,6115,27/03/2022 02:50,25/06/2023 18:30,1295,711,566,18,3225,7112,729.37,44289,312,78,1452
504916413,07/09/2012,7934,11/11/2023 23:29,11/11/2023 23:30,19175,10424,8598,153,2990,7220,309.92,16657,6121,65,23635
510424382,01/05/2013,11300,23/09/2022 22:41,24/09/2022 18:32,61523,37547,23433,543,3141,12271,416.49,2417,20617,80,105986
509059647,07/03/2013,6692,13/09/2022 22:00,13/09/2022 21:55,28755,14698,13813,244,2495,8716,278.35,6929,8811,62,26355
529736384,27/07/2015,7978,23/01/2023 11:11,23/01/2023 11:12,8007,4301,3608,98,2592,7430,448.23,2433,2571,70,8897
527335230,31/03/2015,5507,03/09/2023 23:01,03/09/2023 23:53,6992,3719,3206,67,1821,3949,175.21,5377,2297,60,5764
566247750,30/11/2019,9204,06/11/2023 01:04,06/11/2023 01:00,18080,10294,7529,257,2877,8914,150.05,2417,5175,70,38295
501054021,27/07/2011,8750,20/02/2023 17:37,20/02/2023 18:23,55339,30024,24648,667,3311,9536,429.21,13889,15839,73,82738
500454982,14/04/2011,6547,02/12/2022 17:19,02/12/2022 17:17,5036,2676,2292,68,2612,6026,465.62,7937,1519,69,5068
